athlete_id,rank,discipline,season,date,event_id,event_location,d_cat,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday,gdp_per_capita
12947,70,lead,2023,2023-06-18,1297,Innsbruck,5,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54542.016
12947,51,boulder,2023,2023-06-18,1297,Innsbruck,7,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54542.016
12947,5,boulder,2023,2023-06-11,1329,Duisburg,255,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54542.016
12947,8,boulder,2023,2023-05-28,1318,Loverval,231,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54542.016
12947,2,boulder,2023,2023-05-07,1323,Graz,255,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54542.016
12947,15,lead,2022,2022-09-01,1246,United States,33,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,4,boulder,2022,2022-09-01,1246,United States,35,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,12,boulder,2022,2022-08-06,1272,Graz,259,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,7,lead,2022,2022-07-10,1268,Augsburg,257,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,11,lead,2022,2022-07-03,1267,Dornbirn,257,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,7,lead,2022,2022-06-26,1266,Ostermundigen,257,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,2,boulder,2022,2022-04-24,1259,Soure,259,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,54805.445
12947,5,boulder,2021,2021-08-31,1186,Voronezh,35,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,52872.195
12947,20,lead,2021,2021-08-31,1186,Voronezh,33,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,52872.195
12947,27,speed,2021,2021-08-31,1186,Voronezh,34,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,52872.195
12947,6,combined,2021,2021-08-31,1186,Voronezh,36,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,52872.195
12926,35,boulder,2023,2023-06-11,1329,Duisburg,255,Shani,MARK,17.0,female,ISR,,,,2007-02-17,48432.11
12926,36,boulder,2023,2023-04-23,1321,Soure,255,Shani,MARK,17.0,female,ISR,,,,2007-02-17,48432.11
12926,30,lead,2022,2022-07-03,1267,Dornbirn,257,Shani,MARK,17.0,female,ISR,,,,2007-02-17,48271.418
12926,22,lead,2021,2021-07-31,1220,Zilina,257,Shani,MARK,17.0,female,ISR,,,,2007-02-17,46238.223
12892,29,lead,2023,2023-09-16,1330,Helsinki,237,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,53312.07
12892,26,lead,2023,2023-09-03,1336,Bologna,225,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,53312.07
12892,26,lead,2023,2023-07-02,1328,Imst,237,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,53312.07
12892,9,lead,2023,2023-06-18,1326,Niederwangen,237,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,53312.07
12892,14,lead,2021,2021-07-31,1220,Zilina,241,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,50465.086
12892,17,lead,2021,2021-07-04,1218,Puurs,241,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,50465.086
12901,12,boulder,2023,2023-12-18,1347,Mar del Plata,439,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,3,boulder,2023,2023-12-04,1346,Curitiba,439,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,40,lead,2023,2023-08-27,1304,South Korea,29,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,43,boulder,2023,2023-08-27,1304,South Korea,31,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,71,lead,2023,2023-07-02,1298,Villars-sur-Ollon,5,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,58,boulder,2023,2023-05-22,1294,Salt Lake City,7,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,19018.238
12901,39,lead,2022,2022-09-01,1246,United States,33,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,18554.047
12901,24,boulder,2022,2022-09-01,1246,United States,35,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,18554.047
12901,34,boulder,2021,2021-08-31,1186,Voronezh,35,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,18075.705
12901,37,lead,2021,2021-08-31,1186,Voronezh,33,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,18075.705
12920,23,lead,2022,2022-09-01,1246,United States,9,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,31813.936
12920,70,lead,2022,2022-07-10,1240,Chamonix,1,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,31813.936
12920,53,lead,2022,2022-07-02,1239,Villars-sur-Ollon,1,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,31813.936
12920,95,lead,2022,2022-06-26,1238,Innsbruck,1,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,31813.936
12920,129,boulder,2022,2022-06-26,1238,Innsbruck,3,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,31813.936
12920,23,boulder,2021,2021-08-31,1186,Voronezh,15,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,29536.678
12920,18,lead,2021,2021-08-31,1186,Voronezh,13,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,29536.678
12920,16,combined,2021,2021-08-31,1186,Voronezh,16,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,29536.678
12920,31,speed,2021,2021-08-31,1186,Voronezh,14,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,29536.678
12920,4,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Vasil,VASSILEV,20.0,male,BGR,,,,2004-03-09,29536.678
12930,9,lead,2021,2021-07-25,1219,Veliko Tarnovo,241,Simone,PARRAVICINI,17.0,male,ITA,,,,2006-11-03,50465.086
12949,47,boulder,2023,2023-06-11,1329,Duisburg,255,Darja,DROZDOVA,17.0,female,LVA,,,,2007-07-24,37007.367
12949,39,boulder,2023,2023-04-30,1322,Kaunas,255,Darja,DROZDOVA,17.0,female,LVA,,,,2007-07-24,37007.367
12949,49,boulder,2022,2022-08-06,1272,Graz,259,Darja,DROZDOVA,17.0,female,LVA,,,,2007-07-24,36348.81
12949,35,boulder,2021,2021-08-31,1186,Voronezh,35,Darja,DROZDOVA,17.0,female,LVA,,,,2007-07-24,35604.9
12949,39,lead,2021,2021-08-31,1186,Voronezh,33,Darja,DROZDOVA,17.0,female,LVA,,,,2007-07-24,35604.9
12946,28,boulder,2021,2021-08-08,1207,Krakow,231,Marina,KHISAMOVA,27.0,female,RUS,165.0,,,1996-11-19,38938.496
12916,47,boulder,2022,2022-08-06,1272,Graz,239,Iraklis,PAKOS,19.0,male,GRC,183.0,188.0,,2005-03-07,35956.25
12916,44,lead,2022,2022-07-10,1268,Augsburg,237,Iraklis,PAKOS,19.0,male,GRC,183.0,188.0,,2005-03-07,35956.25
12916,10,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Iraklis,PAKOS,19.0,male,GRC,183.0,188.0,,2005-03-07,33577.51
12918,11,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Georgios,ORFANOS,19.0,male,GRC,,,,2005-08-03,33577.51
12903,1,boulder,2023,2023-12-18,1347,Mar del Plata,435,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,1,boulder,2023,2023-12-04,1346,Curitiba,435,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,16,boulder&lead,2023,2023-10-26,1307,Santiago,677,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,71,lead,2023,2023-07-15,1300,Briançon,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,71,lead,2023,2023-07-09,1299,Chamonix,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,86,lead,2023,2023-07-02,1298,Villars-sur-Ollon,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,87,boulder,2023,2023-04-30,1292,Seoul,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,77,boulder,2023,2023-04-23,1291,Hachioji,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,19018.238
12903,82,lead,2022,2022-07-23,1241,Briançon,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,88,lead,2022,2022-07-10,1240,Chamonix,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,107,lead,2022,2022-06-26,1238,Innsbruck,1,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,125,boulder,2022,2022-06-26,1238,Innsbruck,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,96,boulder,2022,2022-06-12,1284,Brixen,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,61,boulder,2022,2022-05-30,1237,Salt Lake City,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,55,boulder,2022,2022-05-23,1236,Salt Lake City,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,99,boulder,2022,2022-04-10,1233,Meiringen,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18554.047
12903,13,boulder,2021,2021-12-06,1231,Ibarra,435,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18075.705
12903,19,lead,2021,2021-12-06,1231,Ibarra,433,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18075.705
12903,32,lead,2021,2021-08-31,1186,Voronezh,9,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18075.705
12903,35,boulder,2021,2021-08-31,1186,Voronezh,11,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,18075.705
12922,15,boulder&lead,2023,2023-09-16,1330,Helsinki,672,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,33403.375
12922,38,lead,2023,2023-09-16,1330,Helsinki,237,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,33403.375
12922,36,boulder,2023,2023-06-11,1329,Duisburg,239,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,33403.375
12922,40,boulder,2023,2023-05-07,1323,Graz,239,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,33403.375
12922,37,boulder,2023,2023-04-23,1321,Soure,239,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,33403.375
12922,14,lead,2021,2021-07-25,1219,Veliko Tarnovo,241,Ivan,RUSEV,16.0,male,BGR,,,,2007-10-11,29536.678
12950,35,lead,2023,2023-09-16,1330,Helsinki,253,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,37007.367
12950,25,boulder&lead,2023,2023-09-16,1330,Helsinki,675,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,37007.367
12950,48,boulder,2023,2023-06-11,1329,Duisburg,255,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,37007.367
12950,35,boulder,2023,2023-04-30,1322,Kaunas,255,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,37007.367
12950,51,boulder,2022,2022-08-06,1272,Graz,259,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,36348.81
12950,35,boulder,2021,2021-08-31,1186,Voronezh,35,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,35604.9
12950,35,lead,2021,2021-08-31,1186,Voronezh,33,Julija,SILINA,17.0,female,LVA,,,,2007-07-10,35604.9
12942,41,lead,2023,2023-07-02,1328,Imst,237,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,41116.87
12942,24,boulder,2023,2023-06-11,1329,Duisburg,239,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,41116.87
12942,56,boulder,2023,2023-05-07,1323,Graz,239,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,41116.87
12942,47,boulder,2022,2022-04-10,1258,Chambéry,239,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,39844.137
12942,10,speed,2021,2021-07-31,1220,Zilina,242,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,36914.113
12942,23,lead,2021,2021-07-31,1220,Zilina,241,Deni,UŠIĆ,18.0,male,HRV,,,,2006-09-16,36914.113
12932,5,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Gabriele,PASINI,19.0,male,ITA,,,,2005-08-30,50465.086
12934,18,speed,2023,2023-08-27,1304,South Korea,26,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44384.168
12934,6,speed,2023,2023-06-11,1329,Duisburg,250,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44384.168
12934,3,speed,2023,2023-04-02,1332,Tarnów,250,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44384.168
12934,13,speed,2022,2022-09-01,1246,United States,30,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44160.86
12934,12,speed,2022,2022-07-30,1271,Mezzolombardo,230,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44160.86
12934,6,speed,2022,2022-07-29,1270,Mezzolombardo,254,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44160.86
12934,8,speed,2022,2022-07-10,1268,Augsburg,254,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44160.86
12934,8,speed,2022,2022-05-29,1262,Imst,254,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,44160.86
12934,8,speed,2021,2021-07-31,1220,Zilina,254,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,41774.582
12928,24,lead,2021,2021-07-31,1220,Zilina,237,Yan,MATAN LANDSMANN,20.0,male,ISR,,,,2004-01-22,46238.223
12945,41,boulder,2021,2021-08-08,1207,Krakow,227,Luka,TRUMBIĆ,32.0,male,HRV,,,,1991-12-29,36914.113
12840,7,lead,2023,2023-09-16,1330,Helsinki,249,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,28,lead,2023,2023-08-27,1304,South Korea,25,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,31,lead,2023,2023-07-22,1324,Žilina,229,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,16,lead,2023,2023-07-02,1328,Imst,249,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,11,lead,2023,2023-06-25,1327,St. Pierre en Faucigny,249,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,7,lead,2023,2023-06-18,1326,Niederwangen,249,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,42,boulder,2023,2023-05-28,1318,Loverval,231,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,31,boulder,2023,2023-05-07,1323,Graz,251,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,8,boulder,2023,2023-04-30,1322,Kaunas,251,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,17,boulder,2023,2023-04-23,1321,Soure,251,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,64185.848
12840,34,boulder,2022,2022-08-06,1272,Graz,255,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,14,lead,2022,2022-07-10,1268,Augsburg,253,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,7,lead,2022,2022-07-03,1267,Dornbirn,253,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,19,lead,2022,2022-06-26,1266,Ostermundigen,253,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,23,lead,2022,2022-05-29,1262,Imst,253,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,23,boulder,2022,2022-04-24,1259,Soure,255,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,17,boulder,2022,2022-04-10,1258,Chambéry,255,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,63974.246
12840,23,lead,2021,2021-07-04,1218,Puurs,253,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,61873.965
12921,26,lead,2023,2023-09-16,1330,Helsinki,253,Veronika,IGNATOVA,16.0,female,BGR,,,,2007-12-06,33403.375
12921,19,boulder&lead,2023,2023-09-16,1330,Helsinki,675,Veronika,IGNATOVA,16.0,female,BGR,,,,2007-12-06,33403.375
12921,38,boulder,2023,2023-06-11,1329,Duisburg,255,Veronika,IGNATOVA,16.0,female,BGR,,,,2007-12-06,33403.375
12921,55,boulder,2023,2023-05-07,1323,Graz,255,Veronika,IGNATOVA,16.0,female,BGR,,,,2007-12-06,33403.375
12921,9,lead,2021,2021-07-25,1219,Veliko Tarnovo,257,Veronika,IGNATOVA,16.0,female,BGR,,,,2007-12-06,29536.678
12963,2,lead,2023,2023-08-10,1338,Bern,753,Nobuhiro,YASURAOKA,32.0,male,JPN,,,Partial Hand: AU3,1992-09-11,46157.637
12963,5,lead,2021,2021-09-17,1225,Moscow,593,Nobuhiro,YASURAOKA,32.0,male,JPN,,,Partial Hand: AU3,1992-09-11,44549.34
12933,12,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Matej,KNEZEVIC,20.0,male,SRB,,,,2004-08-18,23668.523
12943,32,boulder,2023,2023-06-11,1329,Duisburg,255,Sara,LANČA,18.0,female,HRV,,,,2006-02-21,41116.87
12943,43,boulder,2023,2023-05-07,1323,Graz,255,Sara,LANČA,18.0,female,HRV,,,,2006-02-21,41116.87
12943,14,speed,2021,2021-07-31,1220,Zilina,258,Sara,LANČA,18.0,female,HRV,,,,2006-02-21,36914.113
12943,24,lead,2021,2021-07-31,1220,Zilina,257,Sara,LANČA,18.0,female,HRV,,,,2006-02-21,36914.113
12940,64,boulder,2023,2023-05-07,1323,Graz,255,Csenge,RÉPCEVÖLGYI,18.0,female,HUN,,,,2006-08-09,40543.992
12940,25,lead,2021,2021-07-31,1220,Zilina,257,Csenge,RÉPCEVÖLGYI,18.0,female,HUN,,,,2006-08-09,38648.0
12965,9,lead,2023,2023-08-10,1338,Bern,565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,46157.637
12965,6,lead,2023,2023-06-24,1341,Villars-sur-Ollon,565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,46157.637
12965,5,lead,2023,2023-06-13,1337,Innsbruck,565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,46157.637
12965,7,lead,2023,2023-05-18,1335,Salt Lake City,565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,46157.637
12965,7,lead,2022,2022-06-22,1277,Innsbruck,565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,45174.73
12965,12,lead,2021,2021-09-17,1225,Moscow,605,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,44549.34
12938,44,lead,2021,2021-08-31,1186,Voronezh,33,Eva,DJAGORA,18.0,female,MKD,,,,2006-05-01,22371.496
12938,35,boulder,2021,2021-08-31,1186,Voronezh,35,Eva,DJAGORA,18.0,female,MKD,,,,2006-05-01,22371.496
12937,46,lead,2021,2021-08-31,1186,Voronezh,29,Mihaela,SANEVA,18.0,female,MKD,,,,2005-10-31,22371.496
12937,42,boulder,2021,2021-08-31,1186,Voronezh,31,Mihaela,SANEVA,18.0,female,MKD,,,,2005-10-31,22371.496
12964,3,lead,2023,2023-08-10,1338,Bern,585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,46157.637
12964,5,lead,2023,2023-06-24,1341,Villars-sur-Ollon,585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,46157.637
12964,2,lead,2023,2023-06-13,1337,Innsbruck,585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,46157.637
12964,3,lead,2023,2023-05-18,1335,Salt Lake City,585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,46157.637
12964,3,lead,2022,2022-06-22,1277,Innsbruck,585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,45174.73
12964,9,lead,2021,2021-09-17,1225,Moscow,589,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,44549.34
12973,4,lead,2021,2021-09-17,1225,Moscow,529,Artem,BONDARENKO,20.0,male,RUS,,,Visually Impaired Climbing: B1,2004-04-27,38938.496
12939,97,lead,2023,2023-08-12,1301,Bern,5,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,107,boulder,2023,2023-08-12,1301,Bern,7,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,76,boulder&lead,2023,2023-08-12,1301,Bern,618,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,79,lead,2023,2023-07-02,1298,Villars-sur-Ollon,5,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,81,boulder,2023,2023-06-18,1297,Innsbruck,7,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,85,lead,2023,2023-06-18,1297,Innsbruck,5,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,73,boulder,2023,2023-06-11,1296,Brixen,7,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23584.564
12939,48,boulder,2022,2022-08-06,1272,Graz,255,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23056.498
12939,32,lead,2022,2022-07-17,1269,Žilina,229,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23056.498
12939,45,lead,2022,2022-07-10,1268,Augsburg,253,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,23056.498
12939,45,lead,2021,2021-08-31,1186,Voronezh,33,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,22371.496
12939,35,boulder,2021,2021-08-31,1186,Voronezh,35,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,22371.496
12948,45,lead,2023,2023-07-02,1328,Imst,253,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54542.016
12948,19,boulder,2022,2022-09-01,1246,United States,35,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54805.445
12948,17,boulder,2022,2022-08-06,1272,Graz,259,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54805.445
12948,17,lead,2022,2022-07-03,1267,Dornbirn,257,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54805.445
12948,28,lead,2022,2022-06-26,1266,Ostermundigen,257,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54805.445
12948,29,boulder,2022,2022-04-24,1259,Soure,259,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,54805.445
12948,27,lead,2021,2021-08-31,1186,Voronezh,33,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,52872.195
12980,10,lead,2021,2021-09-17,1225,Moscow,561,Evgenii,SMIRNOV,38.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1986-07-06,38938.496
12977,8,lead,2021,2021-09-17,1225,Moscow,597,Daria,MAIUK,30.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1994-06-24,38938.496
12979,13,lead,2021,2021-09-17,1225,Moscow,561,Andrey,TIHOMIROV,44.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1980-01-21,38938.496
12975,9,lead,2021,2021-09-17,1225,Moscow,529,Nikita,KHAVER,23.0,male,RUS,,,Visually Impaired Climbing: B1,2001-03-05,38938.496
12983,28,boulder,2021,2021-08-31,1186,Voronezh,31,Galina,RASPUTKO,20.0,female,RUS,,,,2004-03-27,38938.496
12989,9,lead,2021,2021-09-17,1225,Moscow,593,Sergei,IANKIN,33.0,male,RUS,,,"Limited Range, Power & Stability 3: RP3",1991-01-08,38938.496
12935,39,boulder,2023,2023-06-11,1329,Duisburg,239,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44384.168
12935,23,boulder,2023,2023-05-07,1323,Graz,239,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44384.168
12935,17,boulder,2023,2023-04-30,1322,Kaunas,239,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44384.168
12935,20,boulder,2022,2022-08-06,1272,Graz,243,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,6,speed,2022,2022-07-10,1268,Augsburg,242,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,38,lead,2022,2022-07-10,1268,Augsburg,241,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,18,speed,2022,2022-05-29,1262,Imst,242,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,46,lead,2022,2022-05-29,1262,Imst,241,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,32,boulder,2022,2022-04-10,1258,Chambéry,243,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,44160.86
12935,4,speed,2021,2021-07-31,1220,Zilina,242,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,41774.582
12935,24,lead,2021,2021-07-31,1220,Zilina,241,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,41774.582
12994,5,lead,2021,2021-09-17,1225,Moscow,597,Anastasiia,KOMAR,37.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1986-12-15,38938.496
12952,7,lead,2021,2021-09-17,1225,Moscow,533,Vasile-Valentin,ANDRIES,35.0,male,ROU,,,Visually Impaired Climbing: B2,1989-06-24,38071.176
12978,4,lead,2021,2021-09-17,1225,Moscow,545,Oxana,OSADCHAYA,28.0,female,RUS,,,Visually Impaired Climbing: B1,1996-09-12,38938.496
12996,35,lead,2021,2021-08-31,1186,Voronezh,33,Ömür,ÖZCAN,18.0,female,TUR,,,,2006-01-14,31637.53
12996,33,boulder,2021,2021-08-31,1186,Voronezh,35,Ömür,ÖZCAN,18.0,female,TUR,,,,2006-01-14,31637.53
12997,37,lead,2023,2023-09-16,1330,Helsinki,237,Muhammed Oğuz,KAĞANOĞLU,17.0,male,TUR,,,,2006-12-27,34609.914
